,Name,Id,Address,Coordinates,Reviews,Rating,Zip Code
2812,WAU,Q99VEcN9r1Qqmvnm5I03tw,"['434 Amsterdam Ave', 'New York, NY 10024']","[40.78448, -73.97776]",151,4.0,10024
2813,Noodle Fun,I_Va7AZSHpEwX75S-3hHLQ,"['1744 1st Ave', 'New York, NY 10128']","[40.7795333862305, -73.9470367431641]",163,4.0,10128
2814,ER Hot Pot,aJKpUrLLNX3dy7NJCriqcQ,"['11 W 36th St', 'New York, NY 10018']","[40.75019, -73.98448]",60,4.0,10018
2815,Noodle Village,bnDfFdiCcPzhuNWUJORvLQ,"['13 Mott St', 'New York, NY 10013']","[40.714167, -73.998803]",1336,4.0,10013
2816,Xiao Chuan Dian,c_YQu6gmnG_v7nXoTQHzHA,"['8 Henry Ave', 'Palisades Park, NJ 07650']","[40.8462581, -73.9995048]",54,4.0,07650
2817,Vanessa's Dumpling House,IhSVn0TaX8xXb3wcQ-fgcA,"['118A Eldridge St', 'New York, NY 10002']","[40.71839, -73.9917399]",2815,4.0,10002
2818,Café China,xq0cX_DgxiJMXwhmEl9kUA,"['59 W 37th St', 'New York, NY 10018']","[40.75157, -73.98584]",1854,4.0,10018
2819,Hutaoli Music Restaurant & Bar,pPqEu60FMffpiWqk2MCrVA,"['42 W 33rd St', 'New York, NY 10001']","[40.748413, -73.9871229]",174,4.0,10001
2820,South Of The Clouds,XaEFFUabnbH8ZF7ccmSAlQ,"['16 W 8th St', 'New York, NY 10011']","[40.73264, -73.99752]",240,4.0,10011
2821,Han Dynasty,wfhMIiMh2A2psCGONOVSlg,"['90 3rd Ave', 'New York, NY 10003']","[40.732072, -73.988074]",1344,4.0,10003
2822,Bao by Kaya,LDScBEu3splSQlhGBEH2hg,"['570 Lexington Ave', 'New York, NY 10022']","[40.7569200941962, -73.9723208919168]",212,4.0,10022
2823,China River 川聚院,croh2zWlbPyCQTNS11klcg,"['258 W 44th St', 'New York, NY 10036']","[40.75821, -73.98833]",263,4.0,10036
2824,Pig Heaven,sfsjk1h50ooC2ioY7m48gw,"['1420 3rd Ave', 'New York, NY 10028']","[40.77544, -73.95686]",488,4.0,10028
2825,Nyonya,M-odQWSEfsR2mVEw7nKG-g,"['199 Grand St', 'New York, NY 10013']","[40.719116974367, -73.9968322948353]",2320,4.0,10013
2826,Dynasty Dim Sum,EN9_LsFpY44Hkzcnu0jfIg,"['381 3rd Ave', 'New York, NY 10016']","[40.74148, -73.98087]",195,4.0,10016
2827,Tipsy Shanghai,_fTRTishY3G5dLPLYGCVAw,"['594 3rd Ave', 'New York, NY 10016']","[40.74879, -73.9761]",34,4.0,10016
2828,China Xiang 中国湘,FXhSEZfIqjMZh4hR0_8jMQ,"['360 W 42nd Street', 'New York, NY 10036']","[40.7582902125633, -73.9925113993899]",541,4.0,10036
2829,Joe's Shanghai,0CjK3esfpFcxIopebzjFxA,"['46 Bowery St', 'New York, NY 10013']","[40.7156608, -73.9967012]",7043,4.0,10013
2830,Shanghai,gJXNSJ9VXTuCFmp_Kl9TVQ,"['1388 2nd Ave', 'New York, NY 10021']","[40.768291, -73.958381]",127,4.0,10021
2831,La Salle Dumpling Room West End,wB62GwboLqg1UpGm-Qpz5Q,"['37 West End Ave', 'New York, NY 10023']","[40.773196, -73.989616]",6,4.0,10023
2832,Jia,QGFeEEwA5b19L_hSsmocPw,"['28-17 Jackson Ave', 'Queens, NY 11101']","[40.7486281, -73.9385852]",3,4.5,11101
2833,Chong Qing Xiao Mian,lQ8Fzgji9qmgRXkFcvAsVQ,"['796 9th Ave', 'New York, NY 10019']","[40.76513, -73.98753]",341,4.0,10019
2834,Han Dynasty,ojbH3wnRu050hRhkmoxRiA,"['215 W 85th St', 'New York, NY 10024']","[40.78752, -73.97647]",694,4.0,10024
2835,The Bao,SNhDVaf_n7VDZcfry8mYdA,"['13 St Marks Pl', 'New York, NY 10003']","[40.72939, -73.9889199]",1405,4.0,10003
2836,Wok & Staple,GAQmkl1rx8IMb1xOK388pA,"['135 W 50th St', 'New York, NY 10020']","[40.761038295811474, -73.98189336061478]",6,4.5,10020
2837,Spicy Moon East Village,Bb0h5Rs8ugSM2CjulRhfBw,"['328 E 6th St', 'New York, NY 10003']","[40.72674, -73.98722]",612,4.5,10003
2838,Sala Thai Restaurant,VoAuIReq_cPUrFwxbWqG_Q,"['307 Amsterdam Ave', 'New York, NY 10023']","[40.7801199, -73.98032]",714,4.5,10023
2839,THEP Thai Restaurant,O1fUmxt3kbV-rnyjBtzAfw,"['1439 2nd Ave', 'New York, NY 10021']","[40.77078, -73.95727]",2495,4.5,10021
2840,The Noodle,i9OqZT0dLMPC1TbMtyaIWQ,"['370 Malcolm X Blvd', 'New York, NY 10027']","[40.81002, -73.94352]",267,4.5,10027
2841,Dim Sum Chelsea,UaQF4mv6hVjiegkwUvQeMQ,"['236 8th Ave', 'New York, NY 10011']","[40.744624, -73.998649]",157,4.5,10011
2842,Up Thai,-OixbLnFLCzQclxCSbUQ8w,"['1411 2nd Ave', 'New York, NY 10021']","[40.7698275926665, -73.9576330868512]",2864,4.5,10021
2843,Chinatown Kitchen,7wrFd9tnIBMClzDnrWdSNw,"['450 60th St', 'West New York, NJ 07093']","[40.7885757502878, -74.0158536518411]",13,4.5,07093
2844,Sabai Thai,UC3n_0vZ5zI1fvi7UzNZAg,"['432 Park Ave S', 'New York, NY 10016']","[40.74422, -73.98365]",424,4.5,10016
2845,LoveMama,jjJc_CrkB2HodEinB6cWww,"['174 2nd Ave', 'New York, NY 10003']","[40.730408722512074, -73.98612673033213]",6329,4.5,10003
2846,Ye's Apothecary,8YWLuLUKj0t_0_Xv06UUtw,"['119 Orchard St', 'New York, NY 10002']","[40.71945, -73.9898]",178,4.5,10002
2847,Pa Pa Thai Cuisine,_Ge2eC89Z-jlaDDWglfT8g,"['1069 1st Ave', 'New York, NY 10022']","[40.759290482678686, -73.9624154842934]",284,4.5,10022
2848,Dim Sum Palace,Ej-hrhc8HFWfijN4X5akOg,"['33 W 33rd St', 'New York, NY 10001']","[40.7486498128575, -73.98684828079797]",212,4.0,10001
2849,ZLS BBQ,wzmeaMTm5cZ1JCjep7iQeA,"['219 E 23rd St', 'New York, NY 10010']","[40.738626, -73.981944]",34,4.0,10010
2850,Jiang Nan,LTVNsNBh_0FI8MYrPfjRDQ,"['103 Bowery', 'New York, NY 10002']","[40.7175581, -73.99498]",64,4.0,10002
2851,Hunan Slurp,Dqu-5RxNbbpBsL1Ssht9Ng,"['112 1st Ave', 'New York, NY 10009']","[40.72669, -73.98563]",254,4.0,10009
2852,Ma LaLa,LXmlfAmrGA3NfvYSfxIVvQ,"['42-02 30th Ave', 'Astoria, NY 11103']","[40.7629662660109, -73.913354203105]",115,4.0,11103
2853,The Handpulled Noodle,NebgteFykeM1gwiVgPcCHw,"['3600 Broadway', 'Ste 3', 'New York, NY 10031']","[40.828384, -73.948674]",1104,4.0,10031
2854,wagamama - Murray Hill,CgYWuNH0UHd5vp2vGgKflw,"['605 3rd Ave', 'New York, NY 10158']","[40.74909, -73.9754]",488,4.0,10158
2855,Soba Noodle Azuma,DNSFvZtdsqkaidmFSpm-Jw,"['251 W 55th St', 'New York, NY 10019']","[40.76526, -73.9832]",378,4.0,10019
2856,3 Times,62Kedrco374IuZ_OFb0BxA,"['818 Broadway', 'New York, NY 10003']","[40.73285, -73.99104]",229,4.0,10003
2857,La Salle Dumpling Room,_WXa2M3gz2Mi0ys3s88nDw,"['3141 Broadway', 'New York, NY 10027']","[40.81403, -73.95983]",317,4.0,10027
2858,Kings Co Imperial,vZgJyMZlpSSS_Y-duxd4_A,"['20 Skillman Ave', 'Brooklyn, NY 11211']","[40.71512, -73.95097]",394,4.0,11211
2859,Flor De Mayo,H1jops1lmuhrq9lP7lEGJQ,"['484 Amsterdam Ave', 'New York, NY 10024']","[40.78609, -73.97658]",1298,4.0,10024
2860,Som Bo,pb_cHcy8D8UC-jQ-Q524ug,"['143 8th Ave', 'New York, NY 10011']","[40.74192, -74.00136]",267,4.0,10011
2861,King's Kitchen,WIj12zDqIbBucW1hXYhrew,"['92 E Broadway', 'New York, NY 10002']","[40.71399, -73.99367]",305,4.0,10002
2862,Tasty Hand-Pulled Noodles,97q5nUQTuBo_h00XCxna2A,"['1 Doyers St', 'New York, NY 10013']","[40.7142, -73.99787]",1815,4.0,10013
2863,Lisa's Dumplings,HoU-pi4U4EK-AwkTxNCAEg,"['57th St & 8th Ave', 'New York, NY 10019']","[40.7689469190942, -73.9824067136363]",105,4.0,10019
2864,Xi'an Famous Foods,0d9H27ztGyGHMENp2afAqA,"['26-19 Jackson Ave', 'Long Island City, NY 11101']","[40.7475637, -73.9417967]",156,4.0,11101
2865,Shi Miao Dao - East Village,XDv71A1J3aIOu_W5sVzZ2w,"['33 Saint Marks Pl', 'New York, NY 10003']","[40.72904, -73.9881]",129,4.0,10003
2866,Noodies,oWBDdSamOzxMJzsD_-seXg,"['830 9th Ave', 'New York, NY 10019']","[40.7662850538302, -73.9866788007826]",564,4.0,10019
2867,Hop Lee Restaurant,Lp8vAE5nHSt5zbu-lSGK8A,"['16 Mott St', 'New York, NY 10013']","[40.71426, -73.99849]",355,4.0,10013
2868,New Double Dragon,5TnBfeoBpxPPwIXMGBMasg,"['37 1st Ave', 'New York, NY 10003']","[40.7242, -73.98801]",111,4.0,10003
2869,LaoMa Spicy,KSleHGTG1yL1E7OEFFPoNQ,"['58 E 8th St', 'New York, NY 10003']","[40.73089, -73.99343]",234,4.0,10003
2870,Shun Wang,tS4aiWBYgzlqKX898jr3_w,"['81-25 Broadway', 'Elmhurst, NY 11373']","[40.7431373596191, -73.8830413818359]",199,4.0,11373
2871,Macao Trading Company,U74_3F7r3tMhd6dmTmDBxQ,"['311 Church St', 'New York, NY 10013']","[40.719623, -74.003904]",840,4.0,10013
2872,Pinch Chinese,MdDj13LgIs0WdbIdiyqB7Q,"['177 Prince St', 'New York, NY 10012']","[40.72645222833495, -74.0017973317552]",444,4.0,10012
2873,Tipsy Shanghai Noodles,GFxJmkqrqiF87e--ka_TlQ,"['683 9th Ave', 'New York, NY 10036']","[40.76186838942418, -73.9904968]",9,4.0,10036
2874,Real Kung Fu Little Steamed Buns Ramen,uaFHoq-a5XqxF-bsOK9_Qg,"['811 8th Ave', 'New York, NY 10019']","[40.7616286634162, -73.98688]",1115,4.0,10019
2875,Chef Tan East Village,GdOl_9iH8gLKeo9yABfyoQ,"['37 St Marks Pl', 'New York, NY 10003']","[40.72887, -73.98807]",34,4.0,10003
2876,Sei Less,gvOe1TLb8hZgx0naC9LYpw,"['156 W 38th St', 'New York, NY 10018']","[40.75314, -73.98814]",190,4.0,10018
2877,Tim Ho Wan - Hell's Kitchen,53lgp8fFEuK3Yo7yeXc89A,"['610 9th Ave', 'New York, NY 10036']","[40.75935, -73.99175]",546,4.0,10036
2878,New Chinatown  Asian Cuisine/ Bar,YDZX2bJ1IyV0lunBYqbb4w,"['1650 3rd Ave', 'New York, NY 10128']","[40.782938, -73.951338]",2,4.5,10128
2879,Fast Wok,SFleMiroXTeWnXfonRic-w,"['260 Brook Ave', 'Bronx, NY 10454']","[40.808, -73.9187199]",8,4.0,10454
2880,Auntie Guan's Kitchen ,dDXtga5Kgo5B1twdezcZJA,"['108 W 14th St', 'New York, NY 10011']","[40.73748, -73.99752]",380,3.5,10011
2881,New Moon,w3wKbjuNCZnYoPOr-FCk5w,"['547 2nd Ave', 'New York, NY 10016']","[40.742569, -73.977856]",202,3.5,10016
2882,China Jade,SBJHGtqJyfaU47NPjGAU6A,"['1643 2nd Ave', 'New York, NY 10028']","[40.777392, -73.952329]",212,3.5,10028
2883,Hunan Bistro,lgS9lE0Y9FhzT68zCj5QCw,"['96 3rd Ave', 'New York, NY 10003']","[40.73234, -73.9881]",250,3.5,10003
2884,Di Di Dumpling,nBm-zxAWg_oA8JNtHxPvcw,"['38 Lexington Ave', 'New York, NY 10010']","[40.74017, -73.984533]",236,3.5,10010
2885,Cafe Evergreen,bDsXyYwzk4I9_7l51D_gaA,"['1367 1st Ave', 'New York, NY 10021']","[40.76891, -73.9556]",212,3.5,10021
2886,Chalong,AHrU1F123QPdVPTCnsy_xA,"['749 9th Ave', 'New York, NY 10019']","[40.763924, -73.988883]",38,5.0,10019
2887,Chiko,L9SuMN3UsGipopWOe3pr9w,"['954 Manhattan Ave', 'Brooklyn, NY 11222']","[40.7319, -73.95422]",50,4.5,11222
2888,Goody Fresh Dimsum,DsH2GQdj6lX-znyfDFFhhQ,"['513 6th Ave', 'New York, NY 10011']","[40.73699, -73.99744]",52,4.5,10011
2889,Yi Ji Shi Mo Noodle Corp,SMImQM_JfZkIZwflTgOAoQ,"['88 Elizabeth St', 'New York, NY 10013']","[40.71824, -73.99583]",257,4.5,10013
2890,Malii Gramercy,HuUiXwo2rVKHZDwMeqNfQQ,"['391 2nd Ave', 'New York, NY 10010']","[40.73767, -73.98128]",107,4.5,10010
2891,Raku,qEe7nIhPfEL6L0-VYhWRrA,"['48 Macdougal St', 'New York, NY 10012']","[40.72728, -74.00252]",808,4.5,10012
2892,Spicy Moon West Village,9HD5HQiTkURkx5i7hL92EA,"['68 W 3rd St', 'New York, NY 10012']","[40.729318, -73.99832]",309,4.5,10012
2893,Da Long Yi Hot Pot,-VRnWGBVMovSS0Ijta_qyg,"['42-22 Crescent St', 'Long Island City, NY 11101']","[40.750168, -73.941345]",46,4.5,11101
2894,Baji Baji,Puyzn1gagH9TsJz7EBJs3g,"['145 1st Ave', 'New York, NY 10003']","[40.72821421354205, -73.98516918819301]",57,4.5,10003
2895,Zhongzhong Noodles - Roosevelt Island,0cQcKV7eCOhw7OnflOzr9w,"['568 Main St', 'New York, NY 10044']","[40.762592, -73.949215]",76,4.5,10044
2896,Dim Sum Palace,2wVirrAVg3ltAFHoHeXHMQ,"['59 2nd Ave', 'New York, NY 10003']","[40.7259, -73.98986]",353,4.5,10003
2897,JiangNan 江南食府,2UmeXoBQ6zRNn0Zv_VcAjw,"['133-42 39th Ave', 'Ste 101', 'Flushing, NY 11354']","[40.759239, -73.83256]",321,4.5,11354
2898,Thongyib Thai Cart,X3T2rK-GrEgVUai-MeXAzg,"['405 Park Ave', 'New York, NY 10022']","[40.7598555582005, -73.9723258723791]",21,4.5,10022
2899,Atoboy,RYoc4EBUNOtgbg7c32OG9A,"['43 E 28th St', 'New York, NY 10016']","[40.74364, -73.98456]",569,4.5,10016
2900,Silver Apricot,BCkyeKuJl009EtwPBvVhzA,"['20 Cornelia St', 'New York, NY 10014']","[40.73138, -74.00206]",67,4.5,10014
2901,Green Garden Village,-2FAuHbWsc_rxuSaeYAhCw,"['216 Grand St', 'New York, NY 10013']","[40.7190136, -73.9959638]",88,4.5,10013
2902,Four Four South Village,8ZF3-QQ5ea8zQTeyZ2pIuQ,"['11 E 7th St', 'New York, NY 10003']","[40.728920411124825, -73.9898209]",82,4.0,10003
2903,China Express,BkXb82Y2OIsQ5RpNNQOYmQ,"['192 Union Ave', 'Brooklyn, NY 11211']","[40.70606422212563, -73.949992]",128,4.0,11211
2904,3 Times,qVBvZIgDcwSFsENWD1nWKQ,"['38 Water St', 'New York, NY 10004']","[40.703438, -74.010705]",89,4.0,10004
2905,Pure Thai Cookhouse,MhceeLrM2_3mcKw5EGLY6A,"['766 9th Ave', 'New York, NY 10019']","[40.764291, -73.988159]",2791,4.0,10019
2906,Lisa's Dumplings,DnJoD7VxgvbYxkF0WFxKog,"['1000 S 8th Ave', 'Turnstyle Underground Market', 'New York, NY 10019']","[40.767165062846075, -73.9827688]",3,4.5,10019
2907,House of Joy,9U5tPyF6QEiVntlyTemxKA,"['28 Pell St', 'New York, NY 10013']","[40.71510354400104, -73.998459]",210,4.0,10013
2908,GAI Chicken & Rice,XixegGx6pdU_H0MWWqN1_w,"['158 E 45th St', 'New York, NY 10017']","[40.75279329265176, -73.97345292209359]",169,4.0,10017
2909,Xi'an Famous Foods,AfF4zVbVI27zwgkzOLYDFg,"['648 Manhattan Ave', 'Brooklyn, NY 11222']","[40.7243301734731, -73.9509299397469]",256,4.0,11222
2910,Xi'an Famous Foods,HScFap2SwbUlfC-QXVkxFA,"['37 W 43rd', 'New York, NY 10036']","[40.755136, -73.982194]",1685,4.0,10036
2911,So Good Taste Rice Noodle,iGiDvA-WNKAL2WsU0m5_Xg,"['190 Bleecker St', 'New York, NY 10012']","[40.72919, -74.00145]",1,5.0,10012
2912,Abiko Curry,itH4GH2Mw2D5n5kkQAtMog,"['2 W 32nd St', 'New York, NY 10001']","[40.74721, -73.986192]",975,4.0,10001
2913,At Nine Restaurant & Bar,BF6pY829iPBERt15CG1g3w,"['592 9th Ave', 'New York, NY 10036']","[40.758697, -73.992064]",593,4.0,10036
2914,Golden Forest,oJjMYhA6z1_BVaQpSdyl8g,"['353 Grand St', 'New York, NY 10002']","[40.7167, -73.98945]",215,4.0,10002
2915,Tsuru Ton Tan,J9UA6rzI5WW_cDGjwDnF5g,"['21 E 16th St', 'New York, NY 10003']","[40.73678, -73.9910699]",2253,4.0,10003
2916,MomenTea Kitchen,56rTisZA_iEekMsyZHvSHQ,"['213 W 40th St', 'New York, NY 10018']","[40.7551628731681, -73.9885599911213]",105,4.0,10018
2917,The Rice Noodle,1YGpTYD8xIuUpK_beMhzSw,"['190 Bleecker St', 'New York, NY 10012']","[40.729087, -74.001525]",144,4.0,10012
2918,Wu's Wonton King,rkeH5HJIuX7ZcOaYNum9xA,"['165 E Broadway', 'New York, NY 10002']","[40.7139415501646, -73.9899386554248]",454,3.5,10002
2919,Grain House,a93NwZxjkPQydJxR42oPyg,"['929 Amsterdam Ave', 'New York, NY 10025']","[40.800127673827, -73.9657538384199]",127,3.5,10025
2920,Philippe Downtown,Dqp5Itsj9dN0Ewz8Gm853g,"['355 W 16th St', 'New York, NY 10011']","[40.74213, -74.0038]",159,3.5,10011
2921,Wok 88,mDajKjZjRN4tVGEJFOgF9w,"['1570 3rd Ave', 'New York, NY 10128']","[40.78042, -73.95322]",334,3.5,10128
2922,Main Noodle House,ePVlFbTzdVQFWie__kdplg,"['1011 6th Ave', 'New York, NY 10018']","[40.752143, -73.986396]",466,3.5,10018
2923,New Asian Cuisine,2rSmA4IK51QAQj60YGvjnw,"['44-20 48th Ave', 'Woodside, NY 11377']","[40.7393524, -73.9210213]",36,3.5,11377
2924,Vanessa's Dumpling House,mQQxpyEegblKERyeuxrb5Q,"['452 Amsterdam Ave', 'New York, NY 10024']","[40.785005, -73.977188]",109,3.5,10024
2925,Han Dynasty,Q1TpfbuPwKPFrNFyu-u2_g,"['1 Dekalb Ave', 'Brooklyn, NY 11201']","[40.6911319610036, -73.9825977757573]",388,3.5,11201
2926,Christopher's Golden Woks,w0pDi_iMZd5MqYQ7t5q1dQ,"['159 Christopher St', 'New York, NY 10014']","[40.73284, -74.00836]",72,3.5,10014
2927,Dumplings & Things,2tR7d61tBGNlGaJRYvrN0Q,"['45-26 46th St', 'Sunnyside, NY 11104']","[40.7425888323281, -73.9189697784327]",193,3.5,11104
2928,Dun Huang - Upper West,cGSLzPA_SCWrN3cyT86Nhw,"['1268 Amsterdam Ave', 'New York, NY 10027']","[40.81106, -73.95818]",92,3.5,10027
2929,Dun Huang,ipPhk_Tmp2JYInPWJR-ZgQ,"['27-23 Jackson Ave', 'Queens, NY 11101']","[40.748034191355224, -73.94037311324054]",36,3.5,11101
2930,Lilli & Loo,OvdCm3j_5HzItolfvwrEUA,"['785 Lexington Ave', 'New York, NY 10065']","[40.76357, -73.96703]",457,3.5,10065
2931,Tipsy Shanghai,NIGYFezOj_F_M5GskaN-2Q,"['342 7th Ave', 'New York, NY 10001']","[40.74811, -73.99306]",24,3.5,10001
2932,Land of Plenty,1dFOF1HPaThSCsdiqR7DrA,"['204E 58th St', 'New York, NY 10022']","[40.76063, -73.96664]",359,3.5,10022
2933,Sariku Sushi & Hong Kong Noodle,vPbJRg5umcRMELTDsJik_A,"['174 Lexington Ave', 'New York, NY 10016']","[40.7444, -73.98146]",48,3.5,10016
2934,Lin's Gourmet,3NYQQckItp9l7GDzALw79w,"['1097 2nd Ave', 'New York, NY 10022']","[40.759891, -73.965187]",80,3.5,10022
2935,Ding Asian Szechuan Hot Pot Restaurant,Jy7htqnnxlKB2vZO42_-aw,"['234 W 48th St', 'New York, NY 10036']","[40.76064, -73.98635]",192,3.5,10036
2936,Kati Shop,iUEvASoukxI6vrCYWYyK8g,"['162 E 55th St', 'New York, NY 10022']","[40.75899, -73.96883]",198,4.5,10022
2937,Wok In The Clouds,FQi7AP2j9UYc1c-VTF00rA,"['127 E 28th St', 'New York, NY 10016']","[40.7429, -73.9828]",21,4.5,10016
2938,Corgi Jianbing,H87c1gVVCKneyI0LxaDFxQ,"['4405 Hunter St', 'Long Island City, NY 11101']","[40.7474918, -73.9433018]",33,4.5,11101
2939,Vybes 109,7uAxbCgcY33A0NeUb2frlQ,"['109 Mulberry St', 'New York, NY 10013']","[40.71755, -73.99859]",11,4.5,10013
2940,Duckedup,E7q1Qf6380N_aMqz28EgNw,"['139 Ludlow St', 'Ludlow House', 'New York, NY 10002']","[40.7205, -73.98826]",5,4.5,10002
2941,Thai Villa,B3_K2kUVbYOU0VaLcj_LTw,"['5 E 19th St', 'G Floor', 'New York, NY 10003']","[40.73902, -73.99065]",4511,4.5,10003
2942,Hupo,BtsXojrMtfLRhhFK7rm35A,"['1007 50th Ave', 'Long Island City, NY 11101']","[40.742827, -73.953575]",208,4.5,11101
2943,Da Long Yi Hot Pot,vLsTPg42rkgN5rUpNfg1OA,"['159 Canal St', 'Fl 2 Unit E', 'New York, NY 10013']","[40.716557, -73.996583]",522,4.5,10013
2944,S Wan Cafe 洋紫荆,agCuWjaUJ8xBO_PDDQRiGw,"['85 Eldridge St Lower E', 'New York, NY 10002']","[40.71725, -73.99254]",153,4.5,10002
2945,Vietnaam,Wbmqg0TkOVkzNh3HrJ9DIQ,"['1700 2nd Ave', 'New York, NY 10128']","[40.7791481018066, -73.9504165649414]",883,4.0,10128
2946,Spice Symphony,Va_mnsEvBghHXvc7uZIWJQ,"['182 Lexington Ave', 'New York, NY 10016']","[40.744722, -73.981202]",668,4.0,10016
2947,Super Taste,bT4CDzyhV-frXV6ijvXnvw,"['26 Eldridge St', 'New York, NY 10002']","[40.715117, -73.9933339]",710,4.0,10002
2948,Xing's Chef,YIwYw_A_LRwK66HBTzogYQ,"['46-20 Ditmars Blvd', 'Astoria, NY 11105']","[40.7701092079077, -73.9021204913637]",96,4.0,11105
2949,Xi’an Famous Foods,YvMLbSK_tWmaOjYGwOUd5Q,"['8 Liberty Pl', 'New York, NY 10038']","[40.70919, -74.00934]",161,4.0,10038
2950,Rasa,EbX_9tqAJs4gW51gZpOB7g,"['25 W 8th St', 'New York, NY 10011']","[40.7327654, -73.9975674]",831,4.0,10011
2951,Joe’s Steam Rice Roll,fa5a7jksUak7yleWLWMigg,"['261 Canal St', 'New York, NY 10013']","[40.7190194496717, -74.0008207038045]",457,4.0,10013
2952,Wondee Siam,rKeLuHDI3PQZsPSVCEMHtw,"['792 9th Ave', 'New York, NY 10019']","[40.76495, -73.98747]",1139,4.0,10019
2953,Ootoya Times Square,wjIyCBEpCG_HRp8veiI0YQ,"['141 W 41st St', 'New York, NY 10036']","[40.75487, -73.98599]",1062,4.0,10036
2954,99 Favor Taste - New York,Xf6e3HaP0AgMBxY7dEDkOA,"['285 Grand St', 'New York, NY 10002']","[40.7176199, -73.99249]",2098,4.0,10002
2955,Thai72,L2ZW-MdvRJ3gM2RIq8STbA,"['128 W 72nd St', 'New York, NY 10023']","[40.77763, -73.98003]",354,4.0,10023
2956,Wan Waan,coQAQmIKG9dBPA6-RHqJag,"['200 8th Ave', 'New York, NY 10011']","[40.74346, -73.99947]",167,4.0,10011
2957,Xian Famous Foods,kwqOmEwWJ0D9PyCdFGE3-g,"['14 E 34th St', 'New York, NY 10016']","[40.747844, -73.983901]",740,4.0,10016
2958,Yiwanmen,LztkKM-lvRraBbS9TVXzcg,"['150 Mott St', 'New York, NY 10013']","[40.7193132739237, -73.99627615337461]",193,4.0,10013
2959,Zoob Zib Thai Authentic Noodle Bar,oyxk3hv9F7dGZGARmNDSYg,"['460 9th Ave', 'New York, NY 10018']","[40.75438, -73.99536]",425,4.0,10018
2960,Dragon Gate Chinese Cuisine,EV2grf7NhNHQTmBXfu1-NA,"['1944 37th St', 'Astoria, NY 11105']","[40.778622, -73.9026148701016]",36,4.0,11105
2961,Brooklyn Dumpling Shop,zC5GU4K-IHc25kXf6DVCBg,"['131 First Ave', 'New York, NY 10003']","[40.727593, -73.985612]",379,4.0,10003
2962,Flame,u0qfikB-ppp6UwoNKqxlRw,"['100 W 82nd St', 'New York, NY 10024']","[40.78396, -73.97444]",504,4.0,10024
2963,Wu's Wonton King,rkeH5HJIuX7ZcOaYNum9xA,"['165 E Broadway', 'New York, NY 10002']","[40.7139415501646, -73.9899386554248]",454,3.5,10002
2964,A-jiao,U5dCWjAxrvLLMH1ErpGfvw,"['1817 2nd Ave', 'New York, NY 10128']","[40.783159, -73.948244]",152,3.5,10128
2965,No 1 Flower Drum House,RUnj4RTVOSbbHE5zyguhrg,"['21-05 31st St', 'Astoria, NY 11105']","[40.777674, -73.908463]",99,3.5,11105
2966,Wa Jeal Sichuan Chili House,RkcQl4uEJWblWf4xX8ssqQ,"['1588 2nd Ave', 'New York, NY 10028']","[40.77536, -73.95317]",441,3.5,10028
2967,Mimi Cheng’s Dumplings,QjXjUpyYlopIN_JK6A_s-w,"['309 Amsterdam Ave', 'New York, NY 10023']","[40.7801418544804, -73.98022]",67,3.5,10023
2968,Great Wall Chinese Restaurant,FK5RnNOUxxIImPVcAHGM4w,"['4100 Park Ave', 'Weehawken, NJ 07086']","[40.7737819079407, -74.0202113841939]",26,3.5,07086
2969,Great NY Noodle Town,d_TC6Om2EBTzHVm_lCgNtg,"['28 Bowery', 'New York, NY 10013']","[40.715, -73.99706]",1445,3.5,10013
2970,SHI,8cyRl5HIQzbkYD7orq223g,"['4720 Center Blvd', 'Long Island City, NY 11109']","[40.74599336793073, -73.957094]",907,3.5,11109
2971,Philippe By Philippe Chow,Vzx-7-jSEBz2g8NuGVhHvQ,"['33 E 60th St', 'New York, NY 10065']","[40.76409, -73.97039]",886,3.5,10065
2972,Tang Pavilion,6dVXDdgzDEVt4DvHzpWo9w,"['65 W 55th St', 'New York, NY 10019']","[40.76275, -73.97725]",343,3.5,10019
2973,Wok To Walk,AeNU0DYNtYDVPGnWAIh-0Q,"['570 8th Ave', 'New York, NY 10018']","[40.754724, -73.991278]",419,3.5,10018
2974,Hutong,qrncvjkiKN5Z-JC06ygy6A,"['731 Lexington Ave', 'New York, NY 10022']","[40.761551, -73.967443]",476,3.5,10022
2975,TAO Uptown,TU_BU9HLflYI2xlyqVQdRA,"['42 E 58th St', 'New York, NY 10022']","[40.76266943713004, -73.97144107883544]",2859,3.5,10022
2976,Shu Han Ju,UNyGz06_7RendbswIyNYtA,"['465 6th Ave', 'New York, NY 10011']","[40.73558, -73.99843]",198,3.5,10011
2977,Kung Fu Kitchen,6kCo3xb87Sc3Aa5ZSWzNnw,"['610 8th Ave', 'New York, NY 10018']","[40.755631112182144, -73.99066]",494,3.5,10018
2978,Jiangnan Chinese Cuisine,BbODF2tZuw4xW_RFwMzwRg,"['103 Washington St', 'Fl 2', 'New York, NY 10006']","[40.7084231394503, -74.0140241895666]",65,3.5,10006
2979,Evergreen On 38,Sj2StOWkhHIPE6_sS5RMCQ,"['10 E 38th St', 'New York, NY 10016']","[40.75041, -73.98199]",296,3.5,10016
2980,Yong Kang Street,oFBgvlELwMtvqA0gcGr96g,"['1000 8th Ave', 'New York, NY 10019']","[40.767124, -73.983013]",88,3.5,10019
